@relation R_data_frame

@attribute V1 {1,2,3,4}
@attribute V2 numeric
@attribute V3 {1,2,3,4,5}
@attribute V4 {1,2,3,4,5,6,7,8,9,10}
@attribute V5 numeric
@attribute V6 {1,2,3,4,5}
@attribute V7 {1,2,3,4,5}
@attribute V8 numeric
@attribute V9 {1,2,3,4}
@attribute V10 {1,2,3}
@attribute V11 numeric
@attribute V12 {1,2,3,4}
@attribute V13 numeric
@attribute V14 {1,2,3}
@attribute V15 {1,2,3}
@attribute V16 numeric
@attribute V17 {1,2,3,4}
@attribute V18 numeric
@attribute V19 {1,2}
@attribute V20 {1,2}
@attribute Class {1,2}

@data
4,12,3,1,2859,5,1,4,3,1,4,4,38,3,2,1,4,1,2,1,1
4,18,3,5,1533,1,2,4,4,2,1,2,43,3,2,1,2,2,1,1,2
4,24,3,6,3621,2,5,2,3,1,4,3,31,3,2,2,3,1,1,1,2
2,18,5,2,3590,1,1,3,4,1,3,3,40,3,2,3,1,2,2,1,1
1,36,4,2,2145,1,4,2,3,1,1,3,24,3,2,2,3,1,2,1,2
2,24,3,3,4113,3,2,3,2,1,4,3,28,3,1,1,3,1,1,1,2
4,36,3,5,10974,1,1,4,2,1,2,3,26,3,2,2,4,1,2,1,2
1,12,3,1,1893,1,3,4,2,3,4,2,29,3,2,1,3,1,2,1,1
1,24,5,6,1231,4,5,4,2,1,4,2,57,3,1,2,4,1,2,1,1
3,30,5,6,3656,5,5,4,3,1,4,2,49,2,2,2,2,1,1,1,1
2,9,5,6,1154,1,5,2,3,1,4,1,37,3,2,3,2,1,1,1,1
1,28,3,1,4006,1,3,3,3,1,2,3,45,3,2,1,2,1,1,1,2
2,24,3,5,3069,2,5,4,3,1,4,4,30,3,3,1,3,1,1,1,1
4,6,5,6,1740,1,5,2,4,1,2,1,30,3,1,2,3,1,1,1,1
2,21,4,1,2353,1,3,1,1,1,4,2,47,3,2,2,3,1,1,1,1
4,15,3,1,3556,5,3,3,3,1,2,4,29,3,2,1,3,1,1,1,1
4,24,3,6,2397,3,5,3,3,1,2,3,35,1,2,2,3,1,2,1,2
2,6,3,8,454,1,2,3,4,1,1,2,22,3,2,1,2,1,1,1,1
2,30,3,6,1715,5,3,4,2,1,1,3,26,3,2,1,3,1,1,1,1
2,27,5,6,2520,3,3,4,3,1,2,2,23,3,2,2,2,1,1,1,2
4,15,3,6,3568,1,5,4,2,1,2,3,54,1,1,1,4,1,2,1,1
4,42,3,6,7166,5,4,2,4,1,4,2,29,3,1,1,3,1,2,1,1
1,11,5,1,3939,1,3,1,3,1,2,1,40,3,2,2,2,2,1,1,1
2,15,3,8,1514,2,3,4,3,3,2,1,22,3,2,1,3,1,1,1,1
4,24,3,1,7393,1,3,1,3,1,4,2,43,3,2,1,2,2,1,1,1
1,24,2,1,1193,1,1,1,2,2,4,4,29,3,1,2,1,1,1,1,2
1,60,3,2,7297,1,5,4,3,2,4,4,36,3,1,1,3,1,1,1,2
4,30,5,6,2831,1,3,4,2,1,2,3,33,3,2,1,3,1,2,1,1
3,24,3,6,1258,3,3,3,2,1,3,3,57,3,2,1,2,1,1,1,1
2,6,3,6,753,1,3,2,2,3,3,1,64,3,2,1,3,1,1,1,1
2,18,4,2,2427,5,5,4,3,1,2,2,42,3,2,2,3,1,1,1,1
4,24,4,1,2538,1,5,4,3,1,4,3,47,3,2,2,2,2,1,1,2
2,15,2,1,1264,2,3,2,4,1,2,2,25,3,1,1,3,1,1,1,2
2,30,5,5,8386,1,4,2,3,1,2,2,49,3,2,1,3,1,1,1,2
4,48,3,2,4844,1,1,3,3,1,2,3,33,1,1,1,4,1,2,1,2
3,21,3,1,2923,2,3,1,2,1,1,3,28,1,2,1,4,1,2,1,1
1,36,3,3,8229,1,3,2,3,1,2,2,26,3,2,1,3,2,1,1,2
4,24,5,5,2028,1,4,2,3,1,2,2,30,3,2,2,2,1,1,1,1
1,15,5,5,1433,1,3,4,2,1,3,2,25,3,1,2,3,1,1,1,1
3,42,1,2,6289,1,2,2,1,1,1,2,33,3,2,2,3,1,1,1,1
4,13,3,6,1409,2,1,2,2,1,4,1,64,3,2,1,3,1,1,1,1
1,24,3,3,6579,1,1,4,3,1,2,4,29,3,3,1,4,1,2,1,1
2,24,5,6,1743,1,5,4,3,1,2,2,48,3,2,2,2,1,1,1,1
4,12,5,9,3565,5,2,2,3,1,1,2,37,3,2,2,2,2,1,1,1
4,15,2,6,1569,2,5,4,3,1,4,3,34,1,2,1,2,2,1,1,1
1,18,3,6,1936,5,4,2,4,1,4,3,23,3,1,2,2,1,1,1,1
1,36,3,5,3959,1,1,4,3,1,3,2,30,3,2,1,4,1,2,1,1
4,12,3,1,2390,5,5,4,3,1,3,3,50,3,2,1,3,1,2,1,1
4,12,3,5,1736,1,4,3,2,1,4,1,31,3,2,1,2,1,1,1,1
1,30,3,3,3857,1,3,4,1,1,4,2,40,3,2,1,4,1,2,1,1
4,12,3,6,804,1,5,4,3,1,4,3,38,3,2,1,3,1,1,1,1
1,45,3,6,1845,1,3,4,3,1,4,4,23,3,3,1,3,1,2,1,2
2,45,5,3,4576,2,1,3,3,1,4,3,27,3,2,1,3,1,1,1,1
